order_id,customer_id,product_id,quantity,amount,payment_status,shipping_status,delivery_date
ORD2826,CUST0234,PROD068,3,4468.86,Paid,Processing,2026-04-18
ORD2827,CUST0613,PROD309,4,1435.0,Failed,Shipped,2026-04-15
ORD2828,CUST0256,PROD466,5,8951.1,Pending,Cancelled,2026-04-14
ORD2829,CUST0598,PROD077,5,7159.75,Failed,Delivered,2026-04-22
ORD2830,CUST0103,PROD110,4,3302.32,Paid,Cancelled,2026-04-19
ORD2831,CUST0559,PROD142,4,593.92,Paid,Shipped,2026-04-14
ORD2832,CUST0518,PROD454,4,4080.4,Pending,Processing,2026-04-17
ORD2833,CUST0643,PROD120,5,3624.95,Failed,Cancelled,2026-04-22
ORD2834,CUST0627,PROD406,4,4534.44,Failed,Shipped,2026-04-26
ORD2835,CUST0359,PROD066,1,1639.74,Paid,Processing,2026-04-10
ORD2836,CUST0201,PROD127,4,4588.08,Pending,Shipped,2026-04-16
ORD2837,CUST0314,PROD342,2,1869.2,Pending,Delivered,2026-04-18
ORD2838,CUST0635,PROD111,4,3885.84,Failed,Shipped,2026-04-23
ORD2839,CUST0581,PROD162,3,2653.14,Failed,Shipped,2026-04-23
ORD2840,CUST0076,PROD075,1,356.15,Pending,Shipped,2026-04-23
ORD2841,CUST0870,PROD325,2,3919.0,Pending,Cancelled,2026-04-28
ORD2842,CUST0183,PROD189,3,1566.24,Paid,Cancelled,2026-04-27
ORD2843,CUST0464,PROD445,3,4495.2,Pending,Delivered,2026-04-22
ORD2844,CUST0640,PROD240,3,3386.82,Pending,Cancelled,2026-04-10
ORD2845,CUST0629,PROD483,1,1926.79,Paid,Cancelled,2026-04-17
ORD2846,CUST0312,PROD091,3,2156.79,Paid,Delivered,2026-04-25
ORD2847,CUST0425,PROD454,5,5100.5,Paid,Cancelled,2026-04-29
ORD2848,CUST0313,PROD193,3,457.8,Pending,Delivered,2026-04-28
ORD2849,CUST0409,PROD386,3,3113.04,Failed,Shipped,2026-04-30
ORD2850,CUST0815,PROD210,5,2679.25,Pending,Shipped,2026-04-26
ORD2851,CUST0971,PROD074,5,1675.8,Paid,Delivered,2026-04-20
ORD2852,CUST0361,PROD479,2,3769.24,Failed,Shipped,2026-04-11
ORD2853,CUST0086,PROD106,1,1124.18,Failed,Cancelled,2026-04-10
ORD2854,CUST0022,PROD482,1,1817.89,Failed,Cancelled,2026-04-18
ORD2855,CUST0538,PROD385,4,990.4,Pending,Cancelled,2026-04-15
ORD2856,CUST0333,PROD377,4,1126.32,Pending,Processing,2026-04-17
ORD2857,CUST0920,PROD318,2,1127.16,Paid,Cancelled,2026-04-15
ORD2858,CUST0749,PROD233,1,791.77,Pending,Delivered,2026-04-17
ORD2859,CUST0050,PROD359,3,3392.85,Pending,Cancelled,2026-04-25
ORD2860,CUST0102,PROD045,5,2248.65,Pending,Shipped,2026-04-11
ORD2861,CUST0375,PROD161,5,873.9,Paid,Cancelled,2026-04-26
ORD2862,CUST0111,PROD422,5,5148.35,Paid,Shipped,2026-04-12
ORD2863,CUST0133,PROD460,2,1985.58,Failed,Processing,2026-04-22
ORD2864,CUST0156,PROD192,4,7884.8,Failed,Cancelled,2026-04-26
ORD2865,CUST0942,PROD413,3,2344.77,Failed,Delivered,2026-04-22
ORD2866,CUST0202,PROD003,4,6513.04,Failed,Cancelled,2026-04-23
ORD2867,CUST0716,PROD136,1,1236.27,Paid,Processing,2026-04-12
ORD2868,CUST0445,PROD113,5,1875.15,Failed,Processing,2026-04-18
ORD2869,CUST0320,PROD329,1,235.06,Paid,Delivered,2026-04-27
ORD2870,CUST0230,PROD439,3,2075.07,Paid,Cancelled,2026-04-13
ORD2871,CUST0734,PROD061,1,75.16,Paid,Cancelled,2026-04-10
ORD2872,CUST0129,PROD074,3,1005.48,Pending,Shipped,2026-04-20
ORD2873,CUST0242,PROD226,2,3298.62,Paid,Delivered,2026-04-28
ORD2874,CUST0094,PROD275,5,5921.8,Pending,Processing,2026-04-16
ORD2875,CUST0993,PROD411,5,5031.2,Pending,Cancelled,2026-04-11
ORD2876,CUST0791,PROD154,4,2167.44,Paid,Delivered,2026-04-28
ORD2877,CUST0016,PROD196,5,4825.1,Paid,Processing,2026-04-12
ORD2878,CUST0394,PROD425,2,3655.48,Pending,Delivered,2026-04-29
ORD2879,CUST0402,PROD276,1,1332.2,Paid,Processing,2026-04-23
ORD2880,CUST0584,PROD276,5,6661.0,Failed,Processing,2026-04-29
ORD2881,CUST0898,PROD351,4,6886.72,Failed,Shipped,2026-04-29
ORD2882,CUST0941,PROD290,5,5460.45,Pending,Shipped,2026-04-11
ORD2883,CUST0990,PROD469,1,1532.38,Failed,Processing,2026-04-21
ORD2884,CUST0880,PROD250,4,7813.64,Pending,Shipped,2026-04-26
ORD2885,CUST0095,PROD383,1,141.74,Pending,Cancelled,2026-04-17
ORD2886,CUST0326,PROD392,4,7266.24,Pending,Shipped,2026-04-20
ORD2887,CUST0243,PROD488,5,7833.25,Paid,Cancelled,2026-04-19
ORD2888,CUST0299,PROD088,1,606.74,Paid,Shipped,2026-04-15
ORD2889,CUST0063,PROD042,1,119.86,Failed,Cancelled,2026-04-10
ORD2890,CUST0189,PROD056,1,584.07,Pending,Shipped,2026-04-19
ORD2891,CUST0542,PROD458,5,3910.9,Pending,Shipped,2026-04-13
ORD2892,CUST0273,PROD453,1,315.09,Paid,Delivered,2026-04-27
ORD2893,CUST0646,PROD108,1,672.51,Pending,Cancelled,2026-04-27
ORD2894,CUST0190,PROD194,1,25.2,Paid,Shipped,2026-04-11
ORD2895,CUST0595,PROD067,4,1785.12,Failed,Cancelled,2026-04-26
ORD2896,CUST0755,PROD474,3,1829.91,Pending,Shipped,2026-04-19
ORD2897,CUST0631,PROD419,2,1893.76,Failed,Processing,2026-04-10
ORD2898,CUST0892,PROD024,1,1446.66,Failed,Shipped,2026-04-22
ORD2899,CUST0651,PROD472,3,4533.06,Failed,Cancelled,2026-04-19
ORD2900,CUST0217,PROD018,2,3554.06,Failed,Delivered,2026-04-15
ORD2901,CUST0895,PROD094,1,1622.48,Failed,Cancelled,2026-04-23
ORD2902,CUST0129,PROD465,4,4411.6,Pending,Processing,2026-04-28
ORD2903,CUST0715,PROD472,2,3022.04,Pending,Shipped,2026-04-17
ORD2904,CUST0696,PROD268,3,2732.73,Paid,Cancelled,2026-04-11
ORD2905,CUST0071,PROD447,1,596.48,Paid,Shipped,2026-04-13
ORD2906,CUST0507,PROD014,1,1245.06,Paid,Processing,2026-04-27
ORD2907,CUST0752,PROD225,5,8682.2,Pending,Delivered,2026-04-15
ORD2908,CUST0050,PROD139,5,3965.4,Failed,Shipped,2026-04-12
ORD2909,CUST0027,PROD149,1,502.39,Failed,Delivered,2026-04-24
ORD2910,CUST0748,PROD258,5,1866.35,Pending,Processing,2026-04-14
ORD2911,CUST0443,PROD476,4,7954.28,Failed,Delivered,2026-04-15
ORD2912,CUST0436,PROD419,2,1893.76,Paid,Shipped,2026-04-23
ORD2913,CUST0227,PROD106,4,4496.72,Paid,Cancelled,2026-04-17
ORD2914,CUST0040,PROD365,2,2258.88,Paid,Shipped,2026-04-14
ORD2915,CUST0278,PROD404,1,1489.67,Pending,Cancelled,2026-04-16
ORD2916,CUST0355,PROD063,2,1834.72,Paid,Cancelled,2026-04-11
ORD2917,CUST0601,PROD323,4,1882.68,Pending,Processing,2026-04-30
ORD2918,CUST0645,PROD052,4,1169.68,Paid,Shipped,2026-04-20
ORD2919,CUST0453,PROD307,5,5768.3,Failed,Cancelled,2026-04-15
ORD2920,CUST0527,PROD100,1,1955.92,Failed,Cancelled,2026-04-30
ORD2921,CUST0943,PROD474,5,3049.85,Failed,Shipped,2026-04-27
ORD2922,CUST0977,PROD118,2,1383.68,Failed,Cancelled,2026-04-12
ORD2923,CUST0442,PROD150,1,316.62,Pending,Shipped,2026-04-27
ORD2924,CUST0559,PROD392,5,9082.8,Failed,Delivered,2026-04-20
ORD2925,CUST0074,PROD198,5,6174.9,Paid,Shipped,2026-04-30
ORD2926,CUST0667,PROD371,5,3326.05,Pending,Processing,2026-04-14
ORD2927,CUST0499,PROD275,4,4737.44,Failed,Cancelled,2026-04-14
ORD2928,CUST0715,PROD472,1,1511.02,Failed,Shipped,2026-04-29
ORD2929,CUST0581,PROD123,4,1275.2,Paid,Processing,2026-04-20
ORD2930,CUST0454,PROD325,3,5878.5,Pending,Cancelled,2026-04-23
ORD2931,CUST0446,PROD105,5,8668.7,Pending,Processing,2026-04-25
ORD2932,CUST0779,PROD340,1,589.52,Paid,Cancelled,2026-04-28
ORD2933,CUST0463,PROD297,4,845.96,Pending,Cancelled,2026-04-25
ORD2934,CUST0375,PROD160,4,4609.68,Failed,Cancelled,2026-04-27
ORD2935,CUST0600,PROD493,4,4515.44,Paid,Shipped,2026-04-16
ORD2936,CUST0422,PROD475,3,5339.52,Paid,Processing,2026-04-30
ORD2937,CUST0587,PROD308,4,608.6,Pending,Shipped,2026-04-27
ORD2938,CUST0028,PROD343,5,2515.55,Pending,Cancelled,2026-04-24
ORD2939,CUST0406,PROD491,1,435.77,Failed,Processing,2026-04-12
ORD2940,CUST0762,PROD055,4,3939.4,Paid,Cancelled,2026-04-20
ORD2941,CUST0298,PROD230,4,5279.04,Pending,Delivered,2026-04-29
ORD2942,CUST0514,PROD191,3,2536.08,Pending,Shipped,2026-04-18
ORD2943,CUST0077,PROD475,4,7119.36,Failed,Cancelled,2026-04-25
ORD2944,CUST0016,PROD346,3,472.44,Paid,Cancelled,2026-04-22
ORD2945,CUST0747,PROD013,4,1083.76,Failed,Shipped,2026-04-20
ORD2946,CUST0356,PROD056,3,1752.21,Paid,Shipped,2026-04-18
ORD2947,CUST0336,PROD458,3,2346.54,Failed,Processing,2026-04-27
ORD2948,CUST0081,PROD293,3,1209.24,Paid,Shipped,2026-04-15
ORD2949,CUST0143,PROD427,2,1066.2,Pending,Processing,2026-04-30
ORD2950,CUST0121,PROD423,1,853.86,Pending,Cancelled,2026-04-12
ORD2951,CUST0153,PROD394,4,4550.96,Failed,Cancelled,2026-04-30
ORD2952,CUST0426,PROD407,5,6099.75,Pending,Cancelled,2026-04-11
ORD2953,CUST0589,PROD001,2,1426.14,Failed,Cancelled,2026-04-17
ORD2954,CUST0609,PROD229,3,4924.02,Failed,Cancelled,2026-04-30
ORD2955,CUST0857,PROD437,2,753.94,Paid,Shipped,2026-04-13
ORD2956,CUST0095,PROD474,1,609.97,Pending,Delivered,2026-04-10
ORD2957,CUST0999,PROD047,3,4859.79,Paid,Cancelled,2026-04-28
ORD2958,CUST0579,PROD245,5,3777.35,Failed,Delivered,2026-04-14
ORD2959,CUST0780,PROD242,5,2643.2,Paid,Delivered,2026-04-30
ORD2960,CUST0605,PROD175,1,1284.91,Failed,Shipped,2026-04-27
ORD2961,CUST0523,PROD228,1,1712.34,Pending,Cancelled,2026-04-12
ORD2962,CUST0462,PROD053,5,2708.05,Pending,Delivered,2026-04-28
ORD2963,CUST0263,PROD417,2,3652.36,Pending,Delivered,2026-04-10
ORD2964,CUST0807,PROD283,2,668.84,Failed,Processing,2026-04-23
ORD2965,CUST0527,PROD179,2,1194.04,Pending,Cancelled,2026-04-11
ORD2966,CUST0515,PROD199,5,8375.65,Failed,Cancelled,2026-04-30
ORD2967,CUST0393,PROD152,4,4937.44,Pending,Shipped,2026-04-15
ORD2968,CUST0220,PROD140,3,2806.02,Pending,Processing,2026-04-14
ORD2969,CUST0011,PROD114,4,2877.84,Paid,Processing,2026-04-17
ORD2970,CUST0268,PROD260,3,2317.86,Failed,Delivered,2026-04-14
ORD2971,CUST0374,PROD409,2,3087.0,Failed,Processing,2026-04-22
ORD2972,CUST0823,PROD328,2,988.2,Pending,Delivered,2026-04-29
ORD2973,CUST0145,PROD277,2,371.6,Failed,Processing,2026-04-23
ORD2974,CUST0650,PROD032,2,2219.4,Failed,Shipped,2026-04-18
ORD2975,CUST0413,PROD441,3,4138.62,Paid,Processing,2026-04-30
ORD2976,CUST0958,PROD133,2,2543.06,Failed,Shipped,2026-04-30
ORD2977,CUST0182,PROD025,4,7499.08,Paid,Cancelled,2026-04-19
ORD2978,CUST0311,PROD288,1,302.0,Pending,Delivered,2026-04-24
ORD2979,CUST0351,PROD235,3,5877.06,Paid,Delivered,2026-04-22
ORD2980,CUST0853,PROD468,2,92.64,Pending,Shipped,2026-04-19
ORD2981,CUST0391,PROD417,1,1826.18,Paid,Cancelled,2026-04-25
ORD2982,CUST0605,PROD116,2,1415.44,Paid,Shipped,2026-04-18
ORD2983,CUST0771,PROD376,3,228.63,Paid,Processing,2026-04-10
ORD2984,CUST0010,PROD033,2,1215.22,Paid,Processing,2026-04-27
ORD2985,CUST0518,PROD308,2,304.3,Failed,Cancelled,2026-04-10
ORD2986,CUST0259,PROD401,4,6090.24,Paid,Cancelled,2026-04-17
ORD2987,CUST0835,PROD499,4,2598.68,Pending,Delivered,2026-04-23
ORD2988,CUST0998,PROD098,5,2106.3,Paid,Shipped,2026-04-15
ORD2989,CUST0151,PROD355,5,6642.15,Failed,Delivered,2026-04-11
ORD2990,CUST0731,PROD449,4,3474.92,Pending,Processing,2026-04-16
ORD2991,CUST0051,PROD441,4,5518.16,Failed,Processing,2026-04-13
ORD2992,CUST0306,PROD188,4,6346.52,Pending,Delivered,2026-04-11
ORD2993,CUST0211,PROD469,3,4597.14,Pending,Delivered,2026-04-24
ORD2994,CUST0472,PROD353,5,7189.5,Paid,Processing,2026-04-15
ORD2995,CUST0546,PROD024,2,2893.32,Paid,Delivered,2026-04-18
ORD2996,CUST0572,PROD008,1,907.36,Failed,Delivered,2026-04-13
ORD2997,CUST0409,PROD231,3,583.17,Paid,Shipped,2026-04-22
ORD2998,CUST0314,PROD482,3,5453.67,Paid,Shipped,2026-04-27
ORD2999,CUST0368,PROD062,4,6152.96,Failed,Cancelled,2026-04-12
ORD3000,CUST0398,PROD417,3,5478.54,Failed,Processing,2026-04-26
ORD3001,CUST0720,PROD109,3,5545.89,Paid,Delivered,2026-04-26
ORD3002,CUST0408,PROD161,4,699.12,Failed,Cancelled,2026-04-30
ORD3003,CUST0649,PROD053,4,2166.44,Paid,Processing,2026-04-23
ORD3004,CUST0066,PROD140,2,1870.68,Pending,Delivered,2026-04-29
ORD3005,CUST0648,PROD392,5,9082.8,Failed,Delivered,2026-04-29
ORD3006,CUST0856,PROD148,4,4457.56,Pending,Shipped,2026-04-14
ORD3007,CUST0817,PROD087,2,1151.46,Paid,Shipped,2026-04-25
ORD3008,CUST0523,PROD262,4,6768.52,Failed,Processing,2026-04-25
ORD3009,CUST0223,PROD102,5,9553.95,Pending,Processing,2026-04-29
ORD3010,CUST0947,PROD396,3,2684.76,Paid,Cancelled,2026-04-14
ORD3011,CUST0580,PROD182,5,8636.7,Pending,Delivered,2026-04-27
ORD3012,CUST0637,PROD229,4,6565.36,Pending,Cancelled,2026-04-11
ORD3013,CUST0795,PROD192,2,3942.4,Pending,Cancelled,2026-04-14
ORD3014,CUST0371,PROD285,4,6972.04,Paid,Processing,2026-04-15
ORD3015,CUST0262,PROD240,2,2257.88,Pending,Processing,2026-04-11
ORD3016,CUST0359,PROD398,3,2837.7,Paid,Processing,2026-04-22
ORD3017,CUST0906,PROD113,1,375.03,Failed,Shipped,2026-04-13
ORD3018,CUST0332,PROD398,5,4729.5,Failed,Delivered,2026-04-17
ORD3019,CUST0385,PROD094,5,8112.4,Paid,Shipped,2026-04-19
ORD3020,CUST0415,PROD445,4,5993.6,Pending,Processing,2026-04-21
ORD3021,CUST0795,PROD128,1,13.18,Pending,Shipped,2026-04-21
ORD3022,CUST0948,PROD166,4,7022.96,Pending,Delivered,2026-04-23
ORD3023,CUST0351,PROD208,1,1534.27,Paid,Shipped,2026-04-20
ORD3024,CUST0480,PROD427,4,2132.4,Paid,Cancelled,2026-04-29
ORD3025,CUST0727,PROD249,2,2706.94,Failed,Delivered,2026-04-18
ORD3026,CUST0747,PROD204,3,3873.63,Paid,Delivered,2026-04-29
ORD3027,CUST0519,PROD306,5,5423.7,Failed,Cancelled,2026-04-28
ORD3028,CUST0449,PROD494,5,9262.15,Pending,Cancelled,2026-04-20
ORD3029,CUST0191,PROD057,4,527.72,Failed,Cancelled,2026-04-19
ORD3030,CUST0098,PROD031,4,4259.72,Pending,Shipped,2026-04-16
ORD3031,CUST0422,PROD419,2,1893.76,Paid,Delivered,2026-04-11
ORD3032,CUST0480,PROD177,1,113.2,Paid,Cancelled,2026-04-10
ORD3033,CUST0971,PROD486,1,1492.39,Pending,Processing,2026-04-11
ORD3034,CUST0012,PROD387,1,411.5,Pending,Delivered,2026-04-18
ORD3035,CUST0103,PROD199,4,6700.52,Failed,Shipped,2026-04-15
ORD3036,CUST0732,PROD061,1,75.16,Failed,Shipped,2026-04-11
ORD3037,CUST0317,PROD284,4,6603.04,Pending,Cancelled,2026-04-13
ORD3038,CUST0021,PROD029,1,1214.98,Paid,Cancelled,2026-04-26
ORD3039,CUST0271,PROD464,3,3397.38,Paid,Delivered,2026-04-14
ORD3040,CUST0147,PROD443,1,1490.84,Paid,Shipped,2026-04-30
ORD3041,CUST0798,PROD084,4,3617.84,Failed,Delivered,2026-04-19
ORD3042,CUST0096,PROD098,2,842.52,Pending,Cancelled,2026-04-28
ORD3043,CUST0813,PROD366,2,1801.5,Paid,Delivered,2026-04-20
ORD3044,CUST0220,PROD185,2,1477.36,Pending,Shipped,2026-04-22
ORD3045,CUST0986,PROD279,2,521.64,Failed,Shipped,2026-04-26
ORD3046,CUST0596,PROD184,4,3067.2,Failed,Cancelled,2026-04-28
ORD3047,CUST0880,PROD074,4,1340.64,Failed,Shipped,2026-04-22
ORD3048,CUST0540,PROD290,2,2184.18,Paid,Delivered,2026-04-28
ORD3049,CUST0878,PROD043,2,518.38,Failed,Delivered,2026-04-30
ORD3050,CUST0737,PROD205,1,1874.57,Failed,Shipped,2026-04-22
ORD3051,CUST0072,PROD057,5,659.65,Paid,Processing,2026-04-16
ORD3052,CUST0510,PROD018,3,5331.09,Failed,Delivered,2026-04-26
ORD3053,CUST0608,PROD154,4,2167.44,Pending,Delivered,2026-04-23
ORD3054,CUST0190,PROD463,3,3967.56,Failed,Cancelled,2026-04-11
ORD3055,CUST0094,PROD490,3,3705.9,Pending,Delivered,2026-04-18
ORD3056,CUST0555,PROD001,3,2139.21,Pending,Delivered,2026-04-21
ORD3057,CUST0123,PROD143,3,2460.09,Paid,Delivered,2026-04-16
ORD3058,CUST0317,PROD179,5,2985.1,Failed,Cancelled,2026-04-20
ORD3059,CUST0374,PROD287,5,3810.25,Paid,Cancelled,2026-04-13
ORD3060,CUST0760,PROD442,4,7305.8,Failed,Cancelled,2026-04-13
ORD3061,CUST0106,PROD305,1,496.07,Failed,Delivered,2026-04-12
ORD3062,CUST0174,PROD020,3,4151.91,Pending,Processing,2026-04-15
ORD3063,CUST0093,PROD209,1,1226.53,Failed,Processing,2026-04-24
ORD3064,CUST0240,PROD090,1,1689.09,Failed,Cancelled,2026-04-27
ORD3065,CUST0483,PROD402,4,3985.72,Pending,Cancelled,2026-04-26
ORD3066,CUST0236,PROD091,4,2875.72,Pending,Processing,2026-04-13
ORD3067,CUST0987,PROD205,4,7498.28,Pending,Cancelled,2026-04-23
ORD3068,CUST0321,PROD031,2,2129.86,Pending,Processing,2026-04-29
ORD3069,CUST0995,PROD149,4,2009.56,Pending,Cancelled,2026-04-27
ORD3070,CUST0282,PROD185,2,1477.36,Pending,Processing,2026-04-21
ORD3071,CUST0581,PROD240,2,2257.88,Paid,Shipped,2026-04-13
ORD3072,CUST0981,PROD213,5,6860.05,Pending,Cancelled,2026-04-25
ORD3073,CUST0074,PROD256,4,6107.68,Paid,Cancelled,2026-04-10
ORD3074,CUST0745,PROD157,1,1807.33,Failed,Delivered,2026-04-23
ORD3075,CUST0565,PROD486,2,2984.78,Failed,Delivered,2026-04-15
ORD3076,CUST0137,PROD360,1,1064.66,Paid,Shipped,2026-04-12
ORD3077,CUST0845,PROD417,1,1826.18,Failed,Delivered,2026-04-14
ORD3078,CUST0004,PROD345,5,449.8,Pending,Cancelled,2026-04-15
ORD3079,CUST0276,PROD327,5,1195.25,Failed,Shipped,2026-04-29
ORD3080,CUST0568,PROD035,3,2623.17,Pending,Cancelled,2026-04-13
ORD3081,CUST0665,PROD074,5,1675.8,Pending,Cancelled,2026-04-11
ORD3082,CUST0108,PROD036,5,318.95,Paid,Delivered,2026-04-20
ORD3083,CUST0850,PROD088,1,606.74,Pending,Shipped,2026-04-18
ORD3084,CUST0531,PROD035,4,3497.56,Pending,Processing,2026-04-30
ORD3085,CUST0826,PROD002,2,910.68,Paid,Shipped,2026-04-30
ORD3086,CUST0054,PROD279,4,1043.28,Failed,Processing,2026-04-14
ORD3087,CUST0345,PROD352,1,1126.28,Pending,Cancelled,2026-04-13
ORD3088,CUST0499,PROD098,2,842.52,Pending,Processing,2026-04-22
ORD3089,CUST0912,PROD339,2,1142.84,Failed,Shipped,2026-04-16
ORD3090,CUST0135,PROD222,5,6055.5,Failed,Shipped,2026-04-30
ORD3091,CUST0160,PROD113,3,1125.09,Failed,Delivered,2026-04-12
ORD3092,CUST0829,PROD076,5,5350.4,Failed,Shipped,2026-04-11
ORD3093,CUST0293,PROD150,4,1266.48,Pending,Delivered,2026-04-10
ORD3094,CUST0125,PROD454,4,4080.4,Pending,Delivered,2026-04-17
ORD3095,CUST0527,PROD285,4,6972.04,Paid,Cancelled,2026-04-14
ORD3096,CUST0864,PROD101,3,4395.63,Paid,Delivered,2026-04-15
ORD3097,CUST0371,PROD323,2,941.34,Pending,Processing,2026-04-17
ORD3098,CUST0769,PROD456,3,4396.95,Failed,Cancelled,2026-04-24
ORD3099,CUST0019,PROD321,3,5485.26,Pending,Delivered,2026-04-20
ORD3100,CUST0485,PROD046,5,6209.0,Pending,Delivered,2026-04-28
ORD3101,CUST0335,PROD017,5,6514.25,Paid,Cancelled,2026-04-27
ORD3102,CUST0494,PROD163,5,3571.95,Failed,Cancelled,2026-04-16
ORD3103,CUST0046,PROD333,2,2485.7,Failed,Cancelled,2026-04-16
ORD3104,CUST0455,PROD158,2,2172.52,Failed,Shipped,2026-04-18
ORD3105,CUST0965,PROD350,4,902.88,Failed,Shipped,2026-04-21
ORD3106,CUST0155,PROD474,2,1219.94,Paid,Delivered,2026-04-17
ORD3107,CUST0347,PROD123,4,1275.2,Failed,Shipped,2026-04-23
ORD3108,CUST0721,PROD281,1,1833.35,Pending,Processing,2026-04-18
ORD3109,CUST0581,PROD308,4,608.6,Paid,Delivered,2026-04-11
ORD3110,CUST0287,PROD496,2,1412.38,Pending,Cancelled,2026-04-30
ORD3111,CUST0009,PROD278,2,1057.76,Failed,Delivered,2026-04-14
ORD3112,CUST0695,PROD411,2,2012.48,Pending,Shipped,2026-04-27
ORD3113,CUST0276,PROD072,3,5625.57,Failed,Processing,2026-04-16
ORD3114,CUST0805,PROD091,2,1437.86,Paid,Cancelled,2026-04-14
ORD3115,CUST0242,PROD311,5,9218.45,Paid,Delivered,2026-04-12
ORD3116,CUST0738,PROD188,4,6346.52,Failed,Processing,2026-04-24
ORD3117,CUST0191,PROD377,1,281.58,Pending,Shipped,2026-04-19
ORD3118,CUST0015,PROD373,5,663.35,Paid,Delivered,2026-04-14
ORD3119,CUST0627,PROD097,3,5650.14,Paid,Processing,2026-04-10
ORD3120,CUST0628,PROD470,5,6955.9,Pending,Processing,2026-04-16
ORD3121,CUST0961,PROD024,5,7233.3,Paid,Delivered,2026-04-21
ORD3122,CUST0819,PROD190,2,656.52,Pending,Cancelled,2026-04-30
ORD3123,CUST0087,PROD094,1,1622.48,Failed,Processing,2026-04-11
ORD3124,CUST0082,PROD053,1,541.61,Pending,Processing,2026-04-17
ORD3125,CUST0028,PROD092,4,6154.32,Paid,Processing,2026-04-24
ORD3126,CUST0033,PROD367,1,821.06,Paid,Cancelled,2026-04-22
ORD3127,CUST0667,PROD023,5,357.0,Paid,Delivered,2026-04-17
ORD3128,CUST0060,PROD200,5,3895.45,Pending,Cancelled,2026-04-25
ORD3129,CUST0809,PROD170,3,5898.63,Paid,Cancelled,2026-04-23
ORD3130,CUST0569,PROD013,1,270.94,Failed,Shipped,2026-04-14
ORD3131,CUST0227,PROD308,5,760.75,Failed,Delivered,2026-04-20
ORD3132,CUST0415,PROD011,3,4632.18,Pending,Delivered,2026-04-21
ORD3133,CUST0028,PROD435,1,852.78,Failed,Shipped,2026-04-14
ORD3134,CUST0243,PROD497,4,3446.04,Failed,Processing,2026-04-25
ORD3135,CUST0397,PROD081,2,3100.02,Failed,Processing,2026-04-18
ORD3136,CUST0494,PROD488,1,1566.65,Pending,Delivered,2026-04-17
ORD3137,CUST0156,PROD445,3,4495.2,Failed,Processing,2026-04-11
ORD3138,CUST0886,PROD218,1,1600.37,Failed,Processing,2026-04-18
ORD3139,CUST0116,PROD374,3,4865.07,Paid,Cancelled,2026-04-14
ORD3140,CUST0982,PROD378,2,2946.22,Failed,Processing,2026-04-15
ORD3141,CUST0093,PROD261,3,1325.19,Pending,Cancelled,2026-04-12
ORD3142,CUST0495,PROD239,1,1319.08,Pending,Shipped,2026-04-25
ORD3143,CUST0084,PROD493,3,3386.58,Paid,Delivered,2026-04-24
ORD3144,CUST0550,PROD153,1,248.28,Pending,Processing,2026-04-22
ORD3145,CUST0891,PROD344,2,807.58,Failed,Cancelled,2026-04-24
ORD3146,CUST0753,PROD041,4,7124.76,Pending,Shipped,2026-04-12
ORD3147,CUST0204,PROD383,3,425.22,Pending,Cancelled,2026-04-30
ORD3148,CUST0773,PROD496,2,1412.38,Paid,Delivered,2026-04-13
ORD3149,CUST0446,PROD390,5,2815.6,Paid,Processing,2026-04-11
ORD3150,CUST0611,PROD147,2,721.76,Failed,Delivered,2026-04-12
ORD3151,CUST0978,PROD319,5,5349.85,Pending,Delivered,2026-04-21
ORD3152,CUST0289,PROD086,2,3952.5,Paid,Processing,2026-04-13
ORD3153,CUST0665,PROD197,2,860.0,Paid,Shipped,2026-04-23
ORD3154,CUST0112,PROD248,4,4598.48,Pending,Shipped,2026-04-10
ORD3155,CUST0390,PROD028,2,1100.6,Paid,Processing,2026-04-18
ORD3156,CUST0876,PROD107,4,7641.6,Pending,Processing,2026-04-15
ORD3157,CUST0500,PROD464,5,5662.3,Pending,Delivered,2026-04-27
ORD3158,CUST0800,PROD375,3,2552.4,Failed,Delivered,2026-04-16
ORD3159,CUST0300,PROD236,1,1154.55,Paid,Processing,2026-04-28
ORD3160,CUST0912,PROD374,4,6486.76,Failed,Processing,2026-04-15
ORD3161,CUST0055,PROD185,1,738.68,Paid,Processing,2026-04-29
ORD3162,CUST0347,PROD038,4,3405.36,Paid,Shipped,2026-04-11
ORD3163,CUST0389,PROD216,1,841.96,Pending,Cancelled,2026-04-30
ORD3164,CUST0381,PROD395,3,1339.5,Paid,Cancelled,2026-04-19
ORD3165,CUST0258,PROD160,2,2304.84,Paid,Delivered,2026-04-19
ORD3166,CUST0628,PROD013,5,1354.7,Pending,Cancelled,2026-04-10
ORD3167,CUST0170,PROD241,2,2549.94,Paid,Processing,2026-04-19
ORD3168,CUST0791,PROD454,2,2040.2,Pending,Delivered,2026-04-22
ORD3169,CUST0955,PROD181,4,4298.04,Failed,Cancelled,2026-04-14
ORD3170,CUST0138,PROD275,5,5921.8,Failed,Shipped,2026-04-16
ORD3171,CUST0804,PROD100,2,3911.84,Pending,Cancelled,2026-04-23
ORD3172,CUST0035,PROD425,5,9138.7,Failed,Processing,2026-04-12
ORD3173,CUST0089,PROD462,4,799.32,Failed,Processing,2026-04-22
ORD3174,CUST0048,PROD087,2,1151.46,Paid,Shipped,2026-04-24
ORD3175,CUST0196,PROD197,4,1720.0,Failed,Shipped,2026-04-25
